inventory_snapshot_id,snapshot_date,product_id,channel_id,on_hand_qty,on_order_qty,units_sold_in_week,reorder_point,is_stockout
INV-0001733,2023-10-23,ACC-0021,CH-WE-01,61,0,8,36,False
INV-0001734,2023-10-23,ACC-0021,CH-ON-01,108,0,5,36,False
INV-0001735,2023-10-23,ACC-0021,CH-WS-01,53,0,2,36,False
INV-0001736,2023-10-23,ACC-0024,CH-NE-01,131,0,9,16,False
INV-0001737,2023-10-23,ACC-0024,CH-MW-01,45,0,7,16,False
INV-0001738,2023-10-23,ACC-0024,CH-WE-01,88,0,14,16,False
INV-0001739,2023-10-23,ACC-0024,CH-ON-01,63,0,17,16,False
INV-0001740,2023-10-23,ACC-0024,CH-WS-01,117,0,4,16,False
INV-0001741,2023-10-23,HOM-0025,CH-NE-01,45,0,4,40,False
INV-0001742,2023-10-23,HOM-0025,CH-MW-01,74,0,2,40,False
INV-0001743,2023-10-23,HOM-0025,CH-WE-01,63,0,9,40,False
INV-0001744,2023-10-23,HOM-0025,CH-ON-01,58,0,13,40,False
INV-0001745,2023-10-23,HOM-0025,CH-WS-01,46,0,1,40,False
INV-0001746,2023-10-23,HOM-0026,CH-NE-01,25,57,8,26,False
INV-0001747,2023-10-23,HOM-0026,CH-MW-01,55,0,12,26,False
INV-0001748,2023-10-23,HOM-0026,CH-WE-01,63,0,8,26,False
INV-0001749,2023-10-23,HOM-0026,CH-ON-01,63,0,7,26,False
INV-0001750,2023-10-23,HOM-0026,CH-WS-01,68,0,0,26,False
INV-0001751,2023-10-23,HOM-0027,CH-NE-01,60,0,9,43,False
INV-0001752,2023-10-23,HOM-0027,CH-MW-01,94,0,8,43,False
INV-0001753,2023-10-23,HOM-0027,CH-WE-01,51,0,4,43,False
INV-0001754,2023-10-23,HOM-0027,CH-ON-01,76,0,13,43,False
INV-0001755,2023-10-23,HOM-0027,CH-WS-01,60,0,4,43,False
INV-0001756,2023-10-23,HOM-0029,CH-NE-01,110,0,14,39,False
INV-0001757,2023-10-23,HOM-0029,CH-MW-01,80,0,8,39,False
INV-0001758,2023-10-23,HOM-0029,CH-WE-01,84,0,15,39,False
INV-0001759,2023-10-23,HOM-0029,CH-ON-01,28,89,15,39,False
INV-0001760,2023-10-23,HOM-0029,CH-WS-01,109,0,0,39,False
INV-0001761,2023-10-23,HOM-0031,CH-NE-01,27,0,7,25,False
INV-0001762,2023-10-23,HOM-0031,CH-MW-01,66,0,7,25,False
INV-0001763,2023-10-23,HOM-0031,CH-WE-01,26,0,8,25,False
INV-0001764,2023-10-23,HOM-0031,CH-ON-01,51,0,9,25,False
INV-0001765,2023-10-23,HOM-0031,CH-WS-01,43,0,4,25,False
INV-0001766,2023-10-23,HOM-0032,CH-NE-01,26,44,5,28,False
INV-0001767,2023-10-23,HOM-0032,CH-MW-01,41,0,6,28,False
INV-0001768,2023-10-23,HOM-0032,CH-WE-01,39,0,9,28,False
INV-0001769,2023-10-23,HOM-0032,CH-ON-01,20,56,13,28,False
INV-0001770,2023-10-23,HOM-0032,CH-WS-01,67,0,0,28,False
INV-0001771,2023-10-30,APP-0001,CH-NE-01,38,0,17,33,False
INV-0001772,2023-10-30,APP-0001,CH-MW-01,51,0,12,33,False
INV-0001773,2023-10-30,APP-0001,CH-WE-01,43,0,14,33,False
INV-0001774,2023-10-30,APP-0001,CH-ON-01,106,0,10,33,False
INV-0001775,2023-10-30,APP-0001,CH-WS-01,106,0,2,33,False
INV-0001776,2023-10-30,APP-0002,CH-NE-01,35,0,16,23,False
INV-0001777,2023-10-30,APP-0002,CH-MW-01,62,0,8,23,False
INV-0001778,2023-10-30,APP-0002,CH-WE-01,29,0,22,23,False
INV-0001779,2023-10-30,APP-0002,CH-ON-01,21,134,19,23,False
INV-0001780,2023-10-30,APP-0002,CH-WS-01,127,0,5,23,False
INV-0001781,2023-10-30,APP-0003,CH-NE-01,32,0,11,15,False
INV-0001782,2023-10-30,APP-0003,CH-MW-01,34,0,14,15,False
INV-0001783,2023-10-30,APP-0003,CH-WE-01,37,0,18,15,False
INV-0001784,2023-10-30,APP-0003,CH-ON-01,6,40,29,15,False
INV-0001785,2023-10-30,APP-0003,CH-WS-01,48,0,1,15,False
INV-0001786,2023-10-30,APP-0005,CH-NE-01,99,0,16,36,False
INV-0001787,2023-10-30,APP-0005,CH-MW-01,82,0,4,36,False
INV-0001788,2023-10-30,APP-0005,CH-WE-01,89,0,11,36,False
INV-0001789,2023-10-30,APP-0005,CH-ON-01,87,0,35,36,False
INV-0001790,2023-10-30,APP-0005,CH-WS-01,152,0,4,36,False
INV-0001791,2023-10-30,APP-0007,CH-NE-01,89,0,5,28,False
INV-0001792,2023-10-30,APP-0007,CH-MW-01,89,0,13,28,False
INV-0001793,2023-10-30,APP-0007,CH-WE-01,54,0,19,28,False
INV-0001794,2023-10-30,APP-0007,CH-ON-01,49,0,14,28,False
INV-0001795,2023-10-30,APP-0007,CH-WS-01,55,0,3,28,False
INV-0001796,2023-10-30,APP-0010,CH-NE-01,43,0,17,34,False
INV-0001797,2023-10-30,APP-0010,CH-MW-01,41,0,7,34,False
INV-0001798,2023-10-30,APP-0010,CH-WE-01,53,0,5,34,False
INV-0001799,2023-10-30,APP-0010,CH-ON-01,86,0,20,34,False
INV-0001800,2023-10-30,APP-0010,CH-WS-01,37,0,13,34,False
INV-0001801,2023-10-30,APP-0011,CH-NE-01,44,132,15,44,False
INV-0001802,2023-10-30,APP-0011,CH-MW-01,62,0,11,44,False
INV-0001803,2023-10-30,APP-0011,CH-WE-01,123,0,16,44,False
INV-0001804,2023-10-30,APP-0011,CH-ON-01,63,0,13,44,False
INV-0001805,2023-10-30,APP-0011,CH-WS-01,116,0,1,44,False
INV-0001806,2023-10-30,FTW-0015,CH-NE-01,74,0,12,40,False
INV-0001807,2023-10-30,FTW-0015,CH-MW-01,55,0,4,40,False
INV-0001808,2023-10-30,FTW-0015,CH-WE-01,34,67,27,40,False
INV-0001809,2023-10-30,FTW-0015,CH-ON-01,86,0,11,40,False
INV-0001810,2023-10-30,FTW-0015,CH-WS-01,41,0,1,40,False
INV-0001811,2023-10-30,ACC-0021,CH-NE-01,99,0,18,36,False
INV-0001812,2023-10-30,ACC-0021,CH-MW-01,132,0,4,36,False
INV-0001813,2023-10-30,ACC-0021,CH-WE-01,48,0,13,36,False
INV-0001814,2023-10-30,ACC-0021,CH-ON-01,87,0,21,36,False
INV-0001815,2023-10-30,ACC-0021,CH-WS-01,53,0,0,36,False
INV-0001816,2023-10-30,ACC-0024,CH-NE-01,122,0,9,16,False
INV-0001817,2023-10-30,ACC-0024,CH-MW-01,35,0,10,16,False
INV-0001818,2023-10-30,ACC-0024,CH-WE-01,85,0,3,16,False
INV-0001819,2023-10-30,ACC-0024,CH-ON-01,51,0,12,16,False
INV-0001820,2023-10-30,ACC-0024,CH-WS-01,117,0,0,16,False
INV-0001821,2023-10-30,HOM-0025,CH-NE-01,7,62,38,40,False
INV-0001822,2023-10-30,HOM-0025,CH-MW-01,62,0,12,40,False
INV-0001823,2023-10-30,HOM-0025,CH-WE-01,39,79,24,40,False
INV-0001824,2023-10-30,HOM-0025,CH-ON-01,55,0,3,40,False
INV-0001825,2023-10-30,HOM-0025,CH-WS-01,40,86,6,40,False
INV-0001826,2023-10-30,HOM-0026,CH-NE-01,62,0,20,26,False
INV-0001827,2023-10-30,HOM-0026,CH-MW-01,37,0,18,26,False
INV-0001828,2023-10-30,HOM-0026,CH-WE-01,36,0,27,26,False
INV-0001829,2023-10-30,HOM-0026,CH-ON-01,52,0,11,26,False
INV-0001830,2023-10-30,HOM-0026,CH-WS-01,65,0,3,26,False
INV-0001831,2023-10-30,HOM-0027,CH-NE-01,49,0,11,43,False
INV-0001832,2023-10-30,HOM-0027,CH-MW-01,90,0,4,43,False
INV-0001833,2023-10-30,HOM-0027,CH-WE-01,46,0,5,43,False
INV-0001834,2023-10-30,HOM-0027,CH-ON-01,66,0,10,43,False
INV-0001835,2023-10-30,HOM-0027,CH-WS-01,50,0,10,43,False
INV-0001836,2023-10-30,HOM-0029,CH-NE-01,102,0,8,39,False
INV-0001837,2023-10-30,HOM-0029,CH-MW-01,78,0,2,39,False
INV-0001838,2023-10-30,HOM-0029,CH-WE-01,79,0,5,39,False
INV-0001839,2023-10-30,HOM-0029,CH-ON-01,92,0,25,39,False
INV-0001840,2023-10-30,HOM-0029,CH-WS-01,100,0,9,39,False
INV-0001841,2023-10-30,HOM-0031,CH-NE-01,17,91,10,25,False
INV-0001842,2023-10-30,HOM-0031,CH-MW-01,50,0,16,25,False
INV-0001843,2023-10-30,HOM-0031,CH-WE-01,21,89,5,25,False
INV-0001844,2023-10-30,HOM-0031,CH-ON-01,27,0,24,25,False
INV-0001845,2023-10-30,HOM-0031,CH-WS-01,35,0,8,25,False
INV-0001846,2023-10-30,HOM-0032,CH-NE-01,62,0,8,28,False
INV-0001847,2023-10-30,HOM-0032,CH-MW-01,27,46,14,28,False
INV-0001848,2023-10-30,HOM-0032,CH-WE-01,25,67,14,28,False
INV-0001849,2023-10-30,HOM-0032,CH-ON-01,49,0,27,28,False
INV-0001850,2023-10-30,HOM-0032,CH-WS-01,64,0,3,28,False
INV-0001851,2023-11-06,APP-0001,CH-NE-01,25,110,13,33,False
INV-0001852,2023-11-06,APP-0001,CH-MW-01,43,0,8,33,False
INV-0001853,2023-11-06,APP-0001,CH-WE-01,23,112,20,33,False
INV-0001854,2023-11-06,APP-0001,CH-ON-01,77,0,29,33,False
INV-0001855,2023-11-06,APP-0001,CH-WS-01,98,0,8,33,False
INV-0001856,2023-11-06,APP-0002,CH-NE-01,17,105,18,23,False
INV-0001857,2023-11-06,APP-0002,CH-MW-01,48,0,14,23,False
INV-0001858,2023-11-06,APP-0002,CH-WE-01,20,109,9,23,False
INV-0001859,2023-11-06,APP-0002,CH-ON-01,134,0,21,23,False
INV-0001860,2023-11-06,APP-0002,CH-WS-01,119,0,8,23,False
INV-0001861,2023-11-06,APP-0003,CH-NE-01,27,0,5,15,False
INV-0001862,2023-11-06,APP-0003,CH-MW-01,28,0,6,15,False
INV-0001863,2023-11-06,APP-0003,CH-WE-01,15,57,22,15,False
INV-0001864,2023-11-06,APP-0003,CH-ON-01,28,0,18,15,False
INV-0001865,2023-11-06,APP-0003,CH-WS-01,48,0,0,15,False
INV-0001866,2023-11-06,APP-0005,CH-NE-01,89,0,10,36,False
INV-0001867,2023-11-06,APP-0005,CH-MW-01,66,0,16,36,False
INV-0001868,2023-11-06,APP-0005,CH-WE-01,81,0,8,36,False
INV-0001869,2023-11-06,APP-0005,CH-ON-01,80,0,7,36,False
INV-0001870,2023-11-06,APP-0005,CH-WS-01,146,0,6,36,False
INV-0001871,2023-11-06,APP-0007,CH-NE-01,86,0,3,28,False
INV-0001872,2023-11-06,APP-0007,CH-MW-01,78,0,11,28,False
INV-0001873,2023-11-06,APP-0007,CH-WE-01,47,0,7,28,False
INV-0001874,2023-11-06,APP-0007,CH-ON-01,40,0,9,28,False
INV-0001875,2023-11-06,APP-0007,CH-WS-01,53,0,2,28,False
INV-0001876,2023-11-06,APP-0010,CH-NE-01,31,98,12,34,False
INV-0001877,2023-11-06,APP-0010,CH-MW-01,33,73,8,34,False
INV-0001878,2023-11-06,APP-0010,CH-WE-01,40,0,13,34,False
INV-0001879,2023-11-06,APP-0010,CH-ON-01,84,0,2,34,False
INV-0001880,2023-11-06,APP-0010,CH-WS-01,37,0,0,34,False
INV-0001881,2023-11-06,APP-0011,CH-NE-01,158,0,18,44,False
INV-0001882,2023-11-06,APP-0011,CH-MW-01,53,0,9,44,False
INV-0001883,2023-11-06,APP-0011,CH-WE-01,109,0,14,44,False
INV-0001884,2023-11-06,APP-0011,CH-ON-01,36,113,27,44,False
INV-0001885,2023-11-06,APP-0011,CH-WS-01,108,0,8,44,False
INV-0001886,2023-11-06,FTW-0015,CH-NE-01,62,0,12,40,False
INV-0001887,2023-11-06,FTW-0015,CH-MW-01,41,0,14,40,False
INV-0001888,2023-11-06,FTW-0015,CH-WE-01,99,0,2,40,False
INV-0001889,2023-11-06,FTW-0015,CH-ON-01,75,0,11,40,False
INV-0001890,2023-11-06,FTW-0015,CH-WS-01,39,68,2,40,False
INV-0001891,2023-11-06,ACC-0021,CH-NE-01,80,0,19,36,False
INV-0001892,2023-11-06,ACC-0021,CH-MW-01,123,0,9,36,False
INV-0001893,2023-11-06,ACC-0021,CH-WE-01,29,113,19,36,False
INV-0001894,2023-11-06,ACC-0021,CH-ON-01,65,0,22,36,False
INV-0001895,2023-11-06,ACC-0021,CH-WS-01,53,0,0,36,False
INV-0001896,2023-11-06,ACC-0024,CH-NE-01,118,0,4,16,False
INV-0001897,2023-11-06,ACC-0024,CH-MW-01,30,0,5,16,False
INV-0001898,2023-11-06,ACC-0024,CH-WE-01,69,0,16,16,False
INV-0001899,2023-11-06,ACC-0024,CH-ON-01,27,0,24,16,False
INV-0001900,2023-11-06,ACC-0024,CH-WS-01,116,0,1,16,False
INV-0001901,2023-11-06,HOM-0025,CH-NE-01,51,0,18,40,False
INV-0001902,2023-11-06,HOM-0025,CH-MW-01,52,0,10,40,False
INV-0001903,2023-11-06,HOM-0025,CH-WE-01,111,0,7,40,False
INV-0001904,2023-11-06,HOM-0025,CH-ON-01,46,0,9,40,False
INV-0001905,2023-11-06,HOM-0025,CH-WS-01,124,0,2,40,False
INV-0001906,2023-11-06,HOM-0026,CH-NE-01,50,0,12,26,False
INV-0001907,2023-11-06,HOM-0026,CH-MW-01,27,0,10,26,False
INV-0001908,2023-11-06,HOM-0026,CH-WE-01,13,40,23,26,False
INV-0001909,2023-11-06,HOM-0026,CH-ON-01,17,41,35,26,False
INV-0001910,2023-11-06,HOM-0026,CH-WS-01,65,0,0,26,False
INV-0001911,2023-11-06,HOM-0027,CH-NE-01,42,48,7,43,False
INV-0001912,2023-11-06,HOM-0027,CH-MW-01,79,0,11,43,False
INV-0001913,2023-11-06,HOM-0027,CH-WE-01,39,58,7,43,False
INV-0001914,2023-11-06,HOM-0027,CH-ON-01,51,0,15,43,False
INV-0001915,2023-11-06,HOM-0027,CH-WS-01,48,0,2,43,False
INV-0001916,2023-11-06,HOM-0029,CH-NE-01,78,0,24,39,False
INV-0001917,2023-11-06,HOM-0029,CH-MW-01,64,0,14,39,False
INV-0001918,2023-11-06,HOM-0029,CH-WE-01,58,0,21,39,False
INV-0001919,2023-11-06,HOM-0029,CH-ON-01,68,0,24,39,False
INV-0001920,2023-11-06,HOM-0029,CH-WS-01,95,0,5,39,False
INV-0001921,2023-11-06,HOM-0031,CH-NE-01,100,0,8,25,False
INV-0001922,2023-11-06,HOM-0031,CH-MW-01,32,0,18,25,False
INV-0001923,2023-11-06,HOM-0031,CH-WE-01,91,0,19,25,False
INV-0001924,2023-11-06,HOM-0031,CH-ON-01,0,88,29,25,True
INV-0001925,2023-11-06,HOM-0031,CH-WS-01,24,93,11,25,False
INV-0001926,2023-11-06,HOM-0032,CH-NE-01,50,0,12,28,False
INV-0001927,2023-11-06,HOM-0032,CH-MW-01,52,0,21,28,False
INV-0001928,2023-11-06,HOM-0032,CH-WE-01,73,0,19,28,False
INV-0001929,2023-11-06,HOM-0032,CH-ON-01,37,0,12,28,False
INV-0001930,2023-11-06,HOM-0032,CH-WS-01,61,0,3,28,False
INV-0001931,2023-11-13,APP-0001,CH-NE-01,127,0,8,33,False
INV-0001932,2023-11-13,APP-0001,CH-MW-01,30,79,13,33,False
INV-0001933,2023-11-13,APP-0001,CH-WE-01,127,0,8,33,False
INV-0001934,2023-11-13,APP-0001,CH-ON-01,59,0,18,33,False
INV-0001935,2023-11-13,APP-0001,CH-WS-01,98,0,0,33,False
INV-0001936,2023-11-13,APP-0002,CH-NE-01,116,0,6,23,False
INV-0001937,2023-11-13,APP-0002,CH-MW-01,39,0,9,23,False
INV-0001938,2023-11-13,APP-0002,CH-WE-01,105,0,24,23,False
INV-0001939,2023-11-13,APP-0002,CH-ON-01,118,0,16,23,False
INV-0001940,2023-11-13,APP-0002,CH-WS-01,117,0,2,23,False
INV-0001941,2023-11-13,APP-0003,CH-NE-01,9,68,18,15,False
INV-0001942,2023-11-13,APP-0003,CH-MW-01,25,0,3,15,False
INV-0001943,2023-11-13,APP-0003,CH-WE-01,66,0,6,15,False
INV-0001944,2023-11-13,APP-0003,CH-ON-01,11,54,17,15,False
INV-0001945,2023-11-13,APP-0003,CH-WS-01,48,0,0,15,False
INV-0001946,2023-11-13,APP-0005,CH-NE-01,79,0,10,36,False
INV-0001947,2023-11-13,APP-0005,CH-MW-01,48,0,18,36,False
INV-0001948,2023-11-13,APP-0005,CH-WE-01,68,0,13,36,False
INV-0001949,2023-11-13,APP-0005,CH-ON-01,58,0,22,36,False
INV-0001950,2023-11-13,APP-0005,CH-WS-01,146,0,0,36,False
INV-0001951,2023-11-13,APP-0007,CH-NE-01,85,0,1,28,False
INV-0001952,2023-11-13,APP-0007,CH-MW-01,62,0,16,28,False
INV-0001953,2023-11-13,APP-0007,CH-WE-01,44,0,3,28,False
INV-0001954,2023-11-13,APP-0007,CH-ON-01,29,0,11,28,False
INV-0001955,2023-11-13,APP-0007,CH-WS-01,43,0,10,28,False
INV-0001956,2023-11-13,APP-0010,CH-NE-01,117,0,12,34,False
INV-0001957,2023-11-13,APP-0010,CH-MW-01,103,0,3,34,False
INV-0001958,2023-11-13,APP-0010,CH-WE-01,27,83,13,34,False
INV-0001959,2023-11-13,APP-0010,CH-ON-01,64,0,20,34,False
INV-0001960,2023-11-13,APP-0010,CH-WS-01,37,0,0,34,False
INV-0001961,2023-11-13,APP-0011,CH-NE-01,150,0,8,44,False
INV-0001962,2023-11-13,APP-0011,CH-MW-01,36,78,17,44,False
INV-0001963,2023-11-13,APP-0011,CH-WE-01,99,0,10,44,False
INV-0001964,2023-11-13,APP-0011,CH-ON-01,137,0,12,44,False
INV-0001965,2023-11-13,APP-0011,CH-WS-01,106,0,2,44,False
INV-0001966,2023-11-13,FTW-0015,CH-NE-01,43,0,19,40,False
INV-0001967,2023-11-13,FTW-0015,CH-MW-01,37,47,4,40,False
INV-0001968,2023-11-13,FTW-0015,CH-WE-01,77,0,22,40,False
INV-0001969,2023-11-13,FTW-0015,CH-ON-01,54,0,21,40,False
INV-0001970,2023-11-13,FTW-0015,CH-WS-01,97,0,10,40,False
INV-0001971,2023-11-13,ACC-0021,CH-NE-01,69,0,11,36,False
INV-0001972,2023-11-13,ACC-0021,CH-MW-01,123,0,0,36,False
INV-0001973,2023-11-13,ACC-0021,CH-WE-01,133,0,9,36,False
INV-0001974,2023-11-13,ACC-0021,CH-ON-01,55,0,10,36,False
INV-0001975,2023-11-13,ACC-0021,CH-WS-01,53,0,0,36,False
INV-0001976,2023-11-13,ACC-0024,CH-NE-01,104,0,14,16,False
INV-0001977,2023-11-13,ACC-0024,CH-MW-01,23,0,7,16,False
INV-0001978,2023-11-13,ACC-0024,CH-WE-01,64,0,5,16,False
INV-0001979,2023-11-13,ACC-0024,CH-ON-01,2,91,25,16,False
INV-0001980,2023-11-13,ACC-0024,CH-WS-01,116,0,0,16,False
INV-0001981,2023-11-13,HOM-0025,CH-NE-01,44,0,7,40,False
INV-0001982,2023-11-13,HOM-0025,CH-MW-01,48,0,4,40,False
INV-0001983,2023-11-13,HOM-0025,CH-WE-01,96,0,15,40,False
INV-0001984,2023-11-13,HOM-0025,CH-ON-01,28,95,18,40,False
INV-0001985,2023-11-13,HOM-0025,CH-WS-01,119,0,5,40,False
INV-0001986,2023-11-13,HOM-0026,CH-NE-01,41,0,9,26,False
INV-0001987,2023-11-13,HOM-0026,CH-MW-01,17,46,10,26,False
INV-0001988,2023-11-13,HOM-0026,CH-WE-01,37,0,16,26,False
INV-0001989,2023-11-13,HOM-0026,CH-ON-01,31,0,27,26,False
INV-0001990,2023-11-13,HOM-0026,CH-WS-01,58,0,7,26,False
INV-0001991,2023-11-13,HOM-0027,CH-NE-01,84,0,6,43,False
INV-0001992,2023-11-13,HOM-0027,CH-MW-01,68,0,11,43,False
INV-0001993,2023-11-13,HOM-0027,CH-WE-01,81,0,16,43,False
INV-0001994,2023-11-13,HOM-0027,CH-ON-01,34,52,17,43,False
INV-0001995,2023-11-13,HOM-0027,CH-WS-01,46,0,2,43,False
INV-0001996,2023-11-13,HOM-0029,CH-NE-01,66,0,12,39,False
INV-0001997,2023-11-13,HOM-0029,CH-MW-01,53,0,11,39,False
INV-0001998,2023-11-13,HOM-0029,CH-WE-01,45,0,13,39,False
INV-0001999,2023-11-13,HOM-0029,CH-ON-01,51,0,17,39,False
INV-0002000,2023-11-13,HOM-0029,CH-WS-01,87,0,8,39,False
INV-0002001,2023-11-13,HOM-0031,CH-NE-01,91,0,9,25,False
INV-0002002,2023-11-13,HOM-0031,CH-MW-01,21,78,11,25,False
INV-0002003,2023-11-13,HOM-0031,CH-WE-01,72,0,19,25,False
INV-0002004,2023-11-13,HOM-0031,CH-ON-01,75,0,13,25,False
INV-0002005,2023-11-13,HOM-0031,CH-WS-01,117,0,0,25,False
INV-0002006,2023-11-13,HOM-0032,CH-NE-01,39,0,11,28,False
INV-0002007,2023-11-13,HOM-0032,CH-MW-01,40,0,12,28,False
INV-0002008,2023-11-13,HOM-0032,CH-WE-01,52,0,21,28,False
INV-0002009,2023-11-13,HOM-0032,CH-ON-01,11,43,26,28,False
INV-0002010,2023-11-13,HOM-0032,CH-WS-01,61,0,0,28,False
INV-0002011,2023-11-20,APP-0001,CH-NE-01,120,0,7,33,False
INV-0002012,2023-11-20,APP-0001,CH-MW-01,95,0,14,33,False
INV-0002013,2023-11-20,APP-0001,CH-WE-01,114,0,13,33,False
INV-0002014,2023-11-20,APP-0001,CH-ON-01,51,0,8,33,False
INV-0002015,2023-11-20,APP-0001,CH-WS-01,91,0,7,33,False
INV-0002016,2023-11-20,APP-0002,CH-NE-01,94,0,22,23,False
INV-0002017,2023-11-20,APP-0002,CH-MW-01,25,0,14,23,False
INV-0002018,2023-11-20,APP-0002,CH-WE-01,87,0,18,23,False
INV-0002019,2023-11-20,APP-0002,CH-ON-01,110,0,8,23,False
INV-0002020,2023-11-20,APP-0002,CH-WS-01,117,0,0,23,False
INV-0002021,2023-11-20,APP-0003,CH-NE-01,61,0,16,15,False
INV-0002022,2023-11-20,APP-0003,CH-MW-01,17,0,8,15,False
INV-0002023,2023-11-20,APP-0003,CH-WE-01,58,0,8,15,False
INV-0002024,2023-11-20,APP-0003,CH-ON-01,50,0,15,15,False
INV-0002025,2023-11-20,APP-0003,CH-WS-01,41,0,7,15,False
INV-0002026,2023-11-20,APP-0005,CH-NE-01,71,0,8,36,False
INV-0002027,2023-11-20,APP-0005,CH-MW-01,40,0,8,36,False
INV-0002028,2023-11-20,APP-0005,CH-WE-01,43,0,25,36,False
INV-0002029,2023-11-20,APP-0005,CH-ON-01,29,78,29,36,False
INV-0002030,2023-11-20,APP-0005,CH-WS-01,141,0,5,36,False
INV-0002031,2023-11-20,APP-0007,CH-NE-01,75,0,10,28,False
INV-0002032,2023-11-20,APP-0007,CH-MW-01,53,0,9,28,False
INV-0002033,2023-11-20,APP-0007,CH-WE-01,25,57,19,28,False
INV-0002034,2023-11-20,APP-0007,CH-ON-01,5,64,24,28,False
INV-0002035,2023-11-20,APP-0007,CH-WS-01,43,0,0,28,False
INV-0002036,2023-11-20,APP-0010,CH-NE-01,102,0,15,34,False
INV-0002037,2023-11-20,APP-0010,CH-MW-01,91,0,12,34,False
INV-0002038,2023-11-20,APP-0010,CH-WE-01,91,0,19,34,False
INV-0002039,2023-11-20,APP-0010,CH-ON-01,37,0,27,34,False
INV-0002040,2023-11-20,APP-0010,CH-WS-01,34,60,3,34,False
INV-0002041,2023-11-20,APP-0011,CH-NE-01,138,0,12,44,False
INV-0002042,2023-11-20,APP-0011,CH-MW-01,100,0,14,44,False
INV-0002043,2023-11-20,APP-0011,CH-WE-01,95,0,4,44,False
INV-0002044,2023-11-20,APP-0011,CH-ON-01,110,0,27,44,False
INV-0002045,2023-11-20,APP-0011,CH-WS-01,106,0,0,44,False
INV-0002046,2023-11-20,FTW-0015,CH-NE-01,30,70,13,40,False
INV-0002047,2023-11-20,FTW-0015,CH-MW-01,71,0,13,40,False
INV-0002048,2023-11-20,FTW-0015,CH-WE-01,63,0,14,40,False
INV-0002049,2023-11-20,FTW-0015,CH-ON-01,43,0,11,40,False
INV-0002050,2023-11-20,FTW-0015,CH-WS-01,88,0,9,40,False
INV-0002051,2023-11-20,ACC-0021,CH-NE-01,52,0,17,36,False
INV-0002052,2023-11-20,ACC-0021,CH-MW-01,116,0,7,36,False
INV-0002053,2023-11-20,ACC-0021,CH-WE-01,107,0,26,36,False
INV-0002054,2023-11-20,ACC-0021,CH-ON-01,47,0,8,36,False
INV-0002055,2023-11-20,ACC-0021,CH-WS-01,49,0,4,36,False
INV-0002056,2023-11-20,ACC-0024,CH-NE-01,92,0,12,16,False
INV-0002057,2023-11-20,ACC-0024,CH-MW-01,16,78,7,16,False
INV-0002058,2023-11-20,ACC-0024,CH-WE-01,54,0,10,16,False
INV-0002059,2023-11-20,ACC-0024,CH-ON-01,66,0,27,16,False
INV-0002060,2023-11-20,ACC-0024,CH-WS-01,114,0,2,16,False
INV-0002061,2023-11-20,HOM-0025,CH-NE-01,33,65,11,40,False
INV-0002062,2023-11-20,HOM-0025,CH-MW-01,37,78,11,40,False
INV-0002063,2023-11-20,HOM-0025,CH-WE-01,86,0,10,40,False
INV-0002064,2023-11-20,HOM-0025,CH-ON-01,105,0,18,40,False
INV-0002065,2023-11-20,HOM-0025,CH-WS-01,112,0,7,40,False
INV-0002066,2023-11-20,HOM-0026,CH-NE-01,27,0,14,26,False
INV-0002067,2023-11-20,HOM-0026,CH-MW-01,50,0,13,26,False
INV-0002068,2023-11-20,HOM-0026,CH-WE-01,14,37,23,26,False
INV-0002069,2023-11-20,HOM-0026,CH-ON-01,20,35,11,26,False
INV-0002070,2023-11-20,HOM-0026,CH-WS-01,58,0,0,26,False
INV-0002071,2023-11-20,HOM-0027,CH-NE-01,71,0,13,43,False
INV-0002072,2023-11-20,HOM-0027,CH-MW-01,65,0,3,43,False
INV-0002073,2023-11-20,HOM-0027,CH-WE-01,71,0,10,43,False
INV-0002074,2023-11-20,HOM-0027,CH-ON-01,67,0,19,43,False
INV-0002075,2023-11-20,HOM-0027,CH-WS-01,46,0,0,43,False
INV-0002076,2023-11-20,HOM-0029,CH-NE-01,53,0,13,39,False
INV-0002077,2023-11-20,HOM-0029,CH-MW-01,44,0,9,39,False
INV-0002078,2023-11-20,HOM-0029,CH-WE-01,28,66,17,39,False
INV-0002079,2023-11-20,HOM-0029,CH-ON-01,32,118,19,39,False
INV-0002080,2023-11-20,HOM-0029,CH-WS-01,87,0,0,39,False
INV-0002081,2023-11-20,HOM-0031,CH-NE-01,85,0,6,25,False
INV-0002082,2023-11-20,HOM-0031,CH-MW-01,93,0,6,25,False
INV-0002083,2023-11-20,HOM-0031,CH-WE-01,66,0,6,25,False
INV-0002084,2023-11-20,HOM-0031,CH-ON-01,68,0,7,25,False
INV-0002085,2023-11-20,HOM-0031,CH-WS-01,115,0,2,25,False
INV-0002086,2023-11-20,HOM-0032,CH-NE-01,34,0,5,28,False
INV-0002087,2023-11-20,HOM-0032,CH-MW-01,29,0,11,28,False
INV-0002088,2023-11-20,HOM-0032,CH-WE-01,52,0,0,28,False
INV-0002089,2023-11-20,HOM-0032,CH-ON-01,40,0,14,28,False
INV-0002090,2023-11-20,HOM-0032,CH-WS-01,53,0,8,28,False
INV-0002091,2023-11-27,APP-0001,CH-NE-01,111,0,9,33,False
INV-0002092,2023-11-27,APP-0001,CH-MW-01,81,0,14,33,False
INV-0002093,2023-11-27,APP-0001,CH-WE-01,87,0,27,33,False
